index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0044,1.9976,WO,4,1,GLOVE,lighthouse,R,1.3775,NR,3.0000
2,1,2,22.0694,-10.0682,WO,4,1,CANE,crevasse,UR,2.0185,NR,3.0000
3,1,3,34.1299,-22.1285,WI,2,1,SHELL,clothing_store,R,1.9437,NR,3.0000
4,1,4,46.1915,-34.1906,WO,4,1,ARROW,hayfield,R,1.6307,NR,3.0000
5,1,5,58.2525,-46.2516,WI,4,1,ROCK,tennis_court,R,2.5757,NR,3.0000
6,1,6,70.3141,-58.3125,WI,4,1,ANCHOR,archive,NR,999.0000,UR,4.0145
7,1,7,82.3758,-70.3738,WI,4,2,ROCK,tennis_court,UR,1.7050,NR,3.0000
8,1,8,94.4385,-82.4376,WO,4,1,NEST,beach,R,1.0629,NR,3.0000
9,1,9,106.4998,-94.4987,WI,2,1,TRAY,attic,R,1.3407,NR,3.0000
10,1,10,118.5610,-106.5594,WO,2,1,PLUG,cliff,R,2.3532,NR,3.0000
11,1,11,130.6227,-118.6215,WO,4,2,ARROW,hayfield,R,1.4456,NR,3.0000
12,1,12,142.6842,-130.6828,WI,4,1,BANDIT,cloister,R,1.4049,NR,3.0000
13,1,13,154.7465,-142.7444,WO,4,1,MAGICIAN,corral,R,1.8807,NR,3.0000
14,1,14,166.8089,-154.8080,WI,4,2,BANDIT,cloister,NR,999.0000,R,3.0347
15,1,15,178.8700,-166.8683,WO,4,1,BANANA,railroad_track,R,1.5890,NR,3.0000
16,1,16,190.9328,-178.9319,WI,4,1,WAND,shopping_mall,R,1.2809,NR,3.0000
17,1,17,202.9940,-190.9932,WO,4,1,VIOLIN,putting_green,NR,999.0000,NR,3.0000
18,1,18,215.0556,-203.0548,WI,4,1,STOMACH,ballroom,R,1.3963,NR,3.0000
19,1,19,227.1167,-215.1155,WI,4,1,CAMEL,restaurant_kitchen,UR,1.9869,NR,3.0000
20,1,20,239.1796,-227.1776,WO,4,2,VIOLIN,putting_green,R,1.2396,NR,3.0000
21,1,21,251.2419,-239.2399,WI,2,1,YACHT,dorm_room,R,1.5802,NR,3.0000
22,1,22,263.3045,-251.3029,WI,2,1,RABBIT,beauty_salon,R,2.0112,NR,3.0000
23,1,23,275.3665,-263.3649,WO,4,2,MAGICIAN,corral,R,1.1039,NR,3.0000
24,1,24,287.4287,-275.4275,WO,2,1,BUTTER,playground,R,1.4035,NR,3.0000
25,1,25,299.4906,-287.4892,WI,2,1,POWDER,candy_store,R,1.7371,NR,3.0000
26,1,26,311.5530,-299.5512,WO,2,1,VELVET,lido_deck,R,1.4164,NR,3.0000
27,1,27,323.6150,-311.6132,WO,2,1,LAMB,forest_needleleaf,NR,999.0000,R,3.7512
28,1,28,335.6776,-323.6760,WI,4,2,ANCHOR,archive,R,1.8332,R,3.1316
29,1,29,347.7396,-335.7384,WI,4,1,BENCH,assembly_line,R,1.1679,NR,3.0000
30,1,30,359.8013,-347.8000,WI,4,2,STOMACH,ballroom,R,1.3159,NR,3.0000
31,1,31,371.8638,-359.8616,WO,2,1,HOOK,construction_site,R,1.9535,NR,3.0000
32,1,32,383.9264,-371.9251,WO,2,1,CHOCOLATE,field_wild,R,1.4862,NR,3.0000
33,1,33,395.9886,-383.9874,WI,4,2,WAND,shopping_mall,R,1.3406,NR,3.0000
34,1,34,408.0503,-396.0489,WO,2,1,BATON,arch,R,1.8904,NR,3.0000
35,1,35,420.1120,-408.1112,WO,4,2,CANE,crevasse,R,2.0546,NR,3.0000
36,1,36,432.1738,-420.1723,WI,4,2,BENCH,assembly_line,R,2.5574,NR,3.0000
37,1,37,444.2358,-432.2343,WO,4,2,BANANA,railroad_track,R,1.8654,NR,3.0000
38,1,38,456.2983,-444.2975,WO,4,2,GLOVE,lighthouse,R,1.9922,NR,3.0000
39,1,39,468.3593,-456.3575,WI,2,1,TOWEL,bistro,R,1.6208,NR,3.0000
40,1,40,480.4223,-468.4204,WI,4,2,CAMEL,restaurant_kitchen,R,1.9067,NR,3.0000
41,1,41,492.4847,-480.4827,WO,4,2,NEST,beach,R,2.6874,NR,3.0000
42,1,42,504.5473,-492.5450,WI,2,1,CLAM,amusement_arcade,UR,2.6045,NR,3.0000
43,2,19,10.0009,2.0002,WI,4,1,RAKE,cubicle,UR,2.7358,NR,3.0000
44,2,20,22.0581,-10.0558,WO,4,1,ORNAMENT,greenhouse,R,2.4533,NR,3.0000
45,2,21,34.1150,-22.1133,WI,2,1,UMBRELLA,theater,R,1.7695,NR,3.0000
46,2,22,46.1714,-34.1699,WI,4,1,KALE,reception,R,2.2966,NR,3.0000
47,2,23,58.2279,-46.2262,WO,4,1,SCOOTER,dam,R,2.6459,NR,3.0000
48,2,24,70.2844,-58.2822,WO,4,1,FAN,dock,R,1.9956,NR,3.0000
49,2,25,82.3419,-70.3405,WI,4,1,NAPKIN,diner,NR,999.0000,NR,3.0000
50,2,26,94.3981,-82.3959,WO,4,1,TABLE,ocean,R,1.8245,NR,3.0000
51,2,27,106.4550,-94.4543,WI,2,1,LIGHTNING,game_room,R,2.0605,NR,3.0000
52,2,28,118.5105,-106.5089,WO,4,2,SCOOTER,dam,R,0.9079,NR,3.0000
53,2,29,130.5669,-118.5653,WO,2,1,MUSTARD,cabin,R,2.2002,NR,3.0000
54,2,30,142.6237,-130.6216,WO,4,1,DESK,bamboo_forest,R,2.4071,NR,3.0000
55,2,31,154.6807,-142.6786,WI,4,2,NAPKIN,diner,R,1.2356,NR,3.0000
56,2,32,166.7382,-154.7361,WO,2,1,SCROLL,ice_floe,UR,2.0894,NR,3.0000
57,2,33,178.7949,-166.7930,WO,4,1,WORM,general_store,R,1.7029,NR,3.0000
58,2,34,190.8517,-178.8504,WO,4,1,FLASK,motel,R,1.9654,NR,3.0000
59,2,35,202.9084,-190.9067,WI,4,1,PIANO,banquet_hall,R,1.1139,NR,3.0000
60,2,36,214.9648,-202.9633,WI,4,2,PIANO,banquet_hall,R,0.8868,NR,3.0000
61,2,37,227.0217,-215.0203,WI,2,1,SCISSORS,cockpit,R,2.6920,NR,3.0000
62,2,38,239.0779,-227.0758,WO,2,1,MITTEN,islet,R,2.4585,NR,3.0000
63,2,39,251.1349,-239.1335,WO,2,1,PENCIL,pond,R,2.6172,NR,3.0000
64,2,40,263.1915,-251.1902,WI,4,2,RAKE,cubicle,UR,1.6689,NR,3.0000
65,2,41,275.2522,-263.2505,WO,4,2,FAN,dock,R,1.9546,NR,3.0000
66,2,42,287.3092,-275.3083,WI,4,1,THONG,pulpit,R,2.1064,NR,3.0000
67,2,43,299.3648,-287.3627,WI,2,1,ROPE,bookstore,NR,999.0000,NR,3.0000
68,2,44,311.4217,-299.4207,WO,2,1,PUDDLE,field_cultivated,R,1.3878,NR,3.0000
69,2,45,323.4781,-311.4773,WO,4,2,DESK,bamboo_forest,R,0.8191,NR,3.0000
70,2,46,335.5336,-323.5304,WI,4,1,OPIUM,optician,R,1.7849,NR,3.0000
