index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0021,1.9994,WO,2,1,PLUG,orchard,UR,1.3371,NR,3.0000
2,1,2,22.0639,-10.0632,WI,4,1,BRAIN,bar,R,1.5953,NR,3.0000
3,1,3,34.1217,-22.1203,WI,4,1,MAP,subway_interior,R,1.0431,NR,3.0000
4,1,4,46.1813,-34.1800,WI,2,1,PENCIL,dentists_office,UR,1.3626,NR,3.0000
5,1,5,58.2412,-46.2394,WO,4,1,WAND,field_cultivated,UR,1.4938,NR,3.0000
6,1,6,70.3015,-58.3003,WI,4,1,QUAIL,cloister,UR,1.4617,NR,3.0000
7,1,7,82.3607,-70.3588,WO,2,1,MITTEN,greenhouse,UR,1.5210,NR,3.0000
8,1,8,94.4213,-82.4204,WO,4,1,SALAD,pasture,UR,1.0786,NR,3.0000
9,1,9,106.4804,-94.4797,WO,4,1,NEST,lock_chamber,UR,1.1805,NR,3.0000
10,1,10,118.5397,-106.5383,WI,2,1,NET,library,UR,1.4109,NR,3.0000
11,1,11,130.5997,-118.5988,WI,4,2,MAP,subway_interior,R,1.1762,NR,3.0000
12,1,12,142.6588,-130.6569,WI,4,2,QUAIL,cloister,UR,1.0207,NR,3.0000
13,1,13,154.7191,-142.7177,WO,4,1,ALLIGATOR,mosque,UR,1.4916,NR,3.0000
14,1,14,166.7788,-154.7769,WI,2,1,ASPIRIN,art_gallery,UR,1.7545,NR,3.0000
15,1,15,178.8387,-166.8368,WI,4,2,BRAIN,bar,R,1.2236,NR,3.0000
16,1,16,190.8988,-178.8971,WO,4,2,SALAD,pasture,UR,1.2811,NR,3.0000
17,1,17,202.9586,-190.9559,WI,2,1,DOUGHNUT,squash_court,UR,1.7025,NR,3.0000
18,1,18,215.0198,-203.0176,WO,4,1,PYTHON,dam,UR,2.1766,NR,3.0000
19,1,19,227.0803,-215.0781,WI,4,1,RIFLE,optician,UR,1.9647,NR,3.0000
20,1,20,239.1407,-227.1393,WI,4,1,CHERRY,clothing_store,R,2.4031,NR,3.0000
21,1,21,251.2011,-239.1995,WO,4,2,NEST,lock_chamber,UR,2.7437,NR,3.0000
22,1,22,263.2609,-251.2601,WO,4,1,POSTER,creek,UR,2.0369,NR,3.0000
23,1,23,275.3207,-263.3197,WO,2,1,EAGLE,driving_range,R,2.2668,NR,3.0000
24,1,24,287.3799,-275.3782,WI,4,1,RICE,beauty_salon,UR,2.2013,NR,3.0000
25,1,25,299.4400,-287.4391,WO,4,1,OWL,hot_spring,R,1.5584,NR,3.0000
26,1,26,311.4997,-299.4988,WI,4,2,RIFLE,optician,UR,1.4745,NR,3.0000
27,1,27,323.5589,-311.5579,WI,4,2,RICE,beauty_salon,UR,1.2715,NR,3.0000
28,1,28,335.6189,-323.6174,WI,4,2,CHERRY,clothing_store,R,1.6130,NR,3.0000
29,1,29,347.6790,-335.6771,WO,2,1,MOTH,hangar,UR,2.9268,NR,3.0000
