index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0043,1.9984,WI,4,1,LANTERN,drugstore,R,1.0940,NR,3.0000
2,1,2,22.0643,-10.0630,WI,4,1,BARREL,basement,R,1.4171,NR,3.0000
3,1,3,34.1195,-22.1185,WI,4,1,VELVET,bistro,R,2.1171,NR,3.0000
4,1,4,46.1751,-34.1743,WO,4,1,MUSTARD,lift_bridge,UR,1.3802,NR,3.0000
5,1,5,58.2312,-46.2303,WO,4,1,PIE,rope_bridge,UR,1.5464,NR,3.0000
6,1,6,70.2868,-58.2842,WI,4,1,OWL,stable,R,1.2152,NR,3.0000
7,1,7,82.3440,-70.3429,WO,4,1,FROG,mountain_snowy,UR,1.5725,NR,3.0000
8,1,8,94.4003,-82.3982,WI,2,1,SUBMARINE,bazaar,R,2.8909,NR,3.0000
9,1,9,106.4572,-94.4558,WI,4,1,GARBAGE,restaurant_kitchen,R,1.4717,NR,3.0000
10,1,10,118.5136,-106.5118,WO,4,1,DOVE,cabin,UR,2.3563,NR,3.0000
11,1,11,130.5702,-118.5694,WI,2,1,NAPKIN,brewery,UR,2.3381,NR,3.0000
12,1,12,142.6257,-130.6235,WO,2,1,RIFLE,hotel,R,2.0550,NR,3.0000
13,1,13,154.6833,-142.6822,WI,4,1,ORNAMENT,supermarket,NR,999.0000,R,3.1046
14,1,14,166.7393,-154.7385,WO,2,1,PAN,canal,R,1.5308,NR,3.0000
15,1,15,178.7956,-166.7944,WI,4,2,OWL,stable,R,1.1139,NR,3.0000
16,1,16,190.8359,-178.8339,WO,4,1,RACQUET,butte,UR,1.2142,NR,3.0000
17,1,17,202.8971,-190.8963,WO,4,2,MUSTARD,lift_bridge,UR,1.1333,NR,3.0000
18,1,18,214.9545,-202.9537,WI,4,2,ORNAMENT,supermarket,R,1.5463,NR,3.0000
19,1,19,227.0102,-215.0088,WI,4,1,SCOOTER,volleyball_court,R,1.6397,NR,3.0000
20,1,20,239.0671,-227.0655,WO,4,1,HOOK,carrousel,UR,1.6133,NR,3.0000
21,1,21,251.1236,-239.1225,WI,4,2,BARREL,basement,R,1.3459,UR,7.4622
22,1,22,263.1797,-251.1775,WO,2,1,TULIP,landing_deck,UR,1.1602,NR,3.0000
23,1,23,275.2375,-263.2361,WI,4,2,VELVET,bistro,R,0.9827,NR,3.0000
24,1,24,287.2938,-275.2923,WO,4,2,FROG,mountain_snowy,UR,0.9307,NR,3.0000
25,1,25,299.3508,-287.3488,WO,4,1,POWDER,lido_deck,UR,1.6094,NR,3.0000
26,1,26,311.4078,-299.4059,WO,4,2,POWDER,lido_deck,UR,1.2306,NR,3.0000
27,1,27,323.4647,-311.4628,WI,2,1,SHOVEL,ball_pit,R,1.0368,NR,3.0000
28,1,28,335.5221,-323.5212,WO,2,1,ZIPPER,harbor,UR,1.6832,NR,3.0000
29,1,29,347.5780,-335.5759,WI,2,1,PEDAL,hospital_room,R,1.3840,NR,3.0000
30,1,30,359.6356,-347.6335,WO,4,2,PIE,rope_bridge,UR,0.9574,NR,3.0000
31,1,31,371.6927,-359.6915,WO,4,2,DOVE,cabin,UR,1.3313,NR,3.0000
32,1,32,383.7498,-371.7485,WO,2,1,TOWEL,bamboo_forest,UR,1.8472,NR,3.0000
33,1,33,395.8065,-383.8053,WI,2,1,UMBRELLA,cafeteria,R,1.5184,NR,3.0000
34,1,34,407.8629,-395.8615,WO,2,1,CAMEL,islet,UR,1.5863,NR,3.0000
35,1,35,419.9199,-407.9189,WI,2,1,BRACELET,cathedral,R,2.1211,NR,3.0000
36,1,36,431.9759,-419.9746,WI,4,2,SCOOTER,volleyball_court,R,1.3261,NR,3.0000
37,1,37,444.0323,-432.0311,WI,4,2,LANTERN,drugstore,R,1.4750,NR,3.0000
38,1,38,456.0886,-444.0872,WO,4,2,RACQUET,butte,UR,1.0428,NR,3.0000
39,1,39,468.1450,-456.1430,WI,2,1,EYE,amusement_arcade,R,1.4063,NR,3.0000
40,1,40,480.2027,-468.2004,WO,2,1,ICICLE,crosswalk,R,2.1079,NR,3.0000
41,1,41,492.2600,-480.2592,WI,4,2,GARBAGE,restaurant_kitchen,R,1.1142,NR,3.0000
42,1,42,504.3159,-492.3148,WO,4,2,HOOK,carrousel,UR,1.7764,NR,3.0000
43,2,19,10.0019,1.9994,WO,2,1,WRENCH,field_wild,R,1.3157,NR,3.0000
44,2,20,22.0605,-10.0586,WI,2,1,OATMEAL,squash_court,R,1.4168,NR,3.0000
45,2,21,34.1175,-22.1155,WO,4,1,CHERRY,boat_deck,UR,2.1413,NR,3.0000
46,2,22,46.1750,-34.1733,WO,4,1,CRAB,oilrig,R,2.0267,NR,3.0000
47,2,23,58.2316,-46.2306,WI,4,1,MOON,orchestra_pit,R,1.6422,NR,3.0000
48,2,24,70.2878,-58.2853,WI,2,1,ALLIGATOR,bowling_alley,R,2.3028,NR,3.0000
49,2,25,82.3458,-70.3447,WO,4,1,TOBACCO,mausoleum,UR,1.8116,NR,3.0000
50,2,26,94.4021,-82.4009,WO,2,1,DRUG,beach,UR,1.6574,NR,3.0000
51,2,27,106.4589,-94.4580,WI,2,1,BRAIN,engine_room,R,1.3518,NR,3.0000
52,2,28,118.5152,-106.5132,WO,4,1,BASKET,ruin,R,2.2858,NR,3.0000
53,2,29,130.5723,-118.5707,WI,4,1,CROWN,car_interior,R,1.7542,NR,3.0000
