index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0044,1.9970,WI,4,1,CEREAL,television_studio,UR,1.7329,NR,3.0000
2,1,2,22.0625,-10.0613,WO,4,1,LAMB,dock,UR,1.8626,NR,3.0000
3,1,3,34.1146,-22.1137,WO,4,1,SADDLE,formal_garden,R,1.4030,NR,3.0000
4,1,4,46.1675,-34.1659,WI,2,1,DUST,bistro,R,1.8203,NR,3.0000
5,1,5,58.2218,-46.2203,WI,4,1,PENNY,garage,R,2.4451,NR,3.0000
6,1,6,70.2758,-58.2739,WO,4,1,JACKET,gas_station,UR,2.2277,NR,3.0000
7,1,7,82.3302,-70.3292,WI,2,1,POTATO,aquarium,UR,1.4342,NR,3.0000
8,1,8,94.3832,-82.3821,WI,2,1,CANNON,airplane_cabin,UR,2.1273,NR,3.0000
9,1,9,106.4365,-94.4357,WO,2,1,COFFEE,gazebo,R,1.3428,NR,3.0000
10,1,10,118.4900,-106.4885,WI,4,2,CEREAL,television_studio,UR,2.2834,NR,3.0000
11,1,11,130.5433,-118.5424,WO,4,1,EYE,islet,R,1.5063,NR,3.0000
12,1,12,142.5967,-130.5956,WI,4,2,PENNY,garage,R,1.3365,NR,3.0000
13,1,13,154.6497,-142.6485,WO,2,1,VIOLIN,plaza,R,2.1243,NR,3.0000
14,1,14,166.7029,-154.7016,WI,4,1,HIGHWAY,library,UR,1.6252,NR,3.0000
15,1,15,178.7568,-166.7557,WO,2,1,GEESE,playground,UR,1.9361,NR,3.0000
16,1,16,190.8097,-178.8082,WO,2,1,ELEPHANT,oil_refinery,UR,1.7092,NR,3.0000
17,1,17,202.8640,-190.8618,WI,4,1,HELMET,galley,UR,1.8047,NR,3.0000
18,1,18,214.9183,-202.9160,WI,2,1,QUAIL,escalator,UR,1.0261,NR,3.0000
19,1,19,226.9724,-214.9702,WO,4,2,SADDLE,formal_garden,R,0.9118,NR,3.0000
20,1,20,239.0271,-227.0258,WI,4,1,HAM,toyshop,UR,1.4439,NR,3.0000
21,1,21,251.0806,-239.0783,WO,4,2,JACKET,gas_station,UR,1.5059,NR,3.0000
22,1,22,263.1357,-251.1337,WI,2,1,POWDER,closet,R,2.0325,NR,3.0000
23,1,23,275.1902,-263.1890,WO,2,1,ARROW,aqueduct,UR,1.3005,NR,3.0000
24,1,24,287.2437,-275.2417,WI,2,1,PENCIL,pantry,UR,1.4826,NR,3.0000
25,1,25,299.2985,-287.2969,WO,4,1,GLOVE,ice_floe,R,1.5143,NR,3.0000
26,1,26,311.3525,-299.3496,WO,4,2,LAMB,dock,UR,1.4382,NR,3.0000
27,1,27,323.4081,-311.4065,WO,2,1,EASEL,manufactured_home,UR,1.4452,NR,3.0000
28,1,28,335.4623,-323.4609,WI,4,2,HELMET,galley,UR,1.5303,NR,3.0000
29,1,29,347.5161,-335.5147,WI,2,1,UMBRELLA,bookstore,UR,1.3321,NR,3.0000
30,1,30,359.5703,-347.5695,WO,4,2,EYE,islet,R,1.0408,NR,3.0000
31,1,31,371.6233,-359.6219,WI,4,2,HIGHWAY,library,UR,1.3471,NR,3.0000
32,1,32,383.6776,-371.6759,WO,4,1,SHOVEL,ocean,UR,2.2031,NR,3.0000
33,1,33,395.7317,-383.7304,WO,4,1,ACCORDIAN,athletic_field,UR,1.6109,NR,3.0000
34,1,34,407.7852,-395.7832,WI,4,1,CAGE,cafeteria,R,2.2477,NR,3.0000
35,1,35,419.8395,-407.8381,WO,4,2,GLOVE,ice_floe,R,1.4735,NR,3.0000
36,1,36,431.8932,-419.8913,WI,4,1,FENCE,stable,R,1.8749,NR,3.0000
37,1,37,443.9481,-431.9460,WI,4,2,CAGE,cafeteria,R,0.9692,NR,3.0000
38,1,38,456.0027,-444.0007,WO,4,2,SHOVEL,ocean,UR,1.5326,NR,3.0000
39,1,39,468.0568,-456.0556,WO,4,2,ACCORDIAN,athletic_field,UR,0.9710,NR,3.0000
40,1,40,480.1109,-468.1088,WI,4,2,FENCE,stable,R,1.1699,NR,3.0000
41,1,41,492.1652,-480.1633,WO,2,1,TWEEZERS,creek,UR,1.3038,NR,3.0000
42,1,42,504.2199,-492.2180,WI,4,2,HAM,toyshop,UR,1.4836,NR,3.0000
43,2,19,10.0031,1.9979,WO,4,1,FROG,hotel,UR,1.4559,NR,3.0000
44,2,20,22.0600,-10.0577,WI,4,1,LETTUCE,fastfood_restaurant,R,1.2537,NR,3.0000
45,2,21,34.1169,-22.1148,WI,4,1,RIFLE,bathroom,UR,2.3953,NR,3.0000
46,2,22,46.1732,-34.1724,WI,4,1,ROPE,bakery,UR,1.3530,NR,3.0000
47,2,23,58.2280,-46.2270,WO,4,1,ROCKER,lido_deck,R,1.3906,NR,3.0000
48,2,24,70.2839,-58.2821,WO,2,1,ICICLE,electrical_substation,UR,2.0879,NR,3.0000
49,2,25,82.3400,-70.3383,WI,4,1,OWL,music_studio,UR,1.0791,NR,3.0000
50,2,26,94.3957,-82.3935,WI,2,1,SOCK,ball_pit,R,1.5377,NR,3.0000
51,2,27,106.4523,-94.4507,WO,4,1,OPIUM,cabin,R,1.7088,NR,3.0000
52,2,28,118.5083,-106.5073,WO,2,1,RICE,canal,UR,1.7446,NR,3.0000
53,2,29,130.5641,-118.5629,WI,4,1,PLUG,living_room,NR,999.0000,NR,3.0000
54,2,30,142.6197,-130.6184,WO,4,1,SHRIMP,botanical_garden,R,1.5470,NR,3.0000
55,2,31,154.6758,-142.6727,WI,4,1,VELVET,banquet_hall,R,1.1846,NR,3.0000
56,2,32,166.7336,-154.7323,WI,2,1,VODKA,courtroom,R,1.2619,NR,3.0000
57,2,33,178.7893,-166.7873,WO,4,1,SARDINE,palace,UR,1.1466,NR,3.0000
58,2,34,190.8459,-178.8438,WO,4,1,DAISY,patio,UR,1.5236,NR,3.0000
59,2,35,202.9023,-190.9010,WI,4,2,LETTUCE,fastfood_restaurant,R,0.9750,NR,3.0000
60,2,36,214.9585,-202.9569,WI,2,1,WORM,museum,UR,1.7958,NR,3.0000
61,2,37,227.0145,-215.0131,WO,4,1,DAMSEL,phone_booth,UR,1.3369,NR,3.0000
62,2,38,239.0703,-227.0679,WI,4,1,WINE,cathedral,R,1.4264,NR,3.0000
63,2,39,251.1274,-239.1261,WO,4,2,SHRIMP,botanical_garden,R,0.9219,NR,3.0000
64,2,40,263.1836,-251.1823,WI,4,2,PLUG,living_room,R,2.1258,NR,3.0000
65,2,41,275.2392,-263.2383,WI,2,1,BOOT,biology_laboratory,UR,1.4839,NR,3.0000
66,2,42,287.2945,-275.2928,WO,4,2,OPIUM,cabin,R,1.3705,NR,3.0000
67,2,43,299.3506,-287.3496,WO,4,2,SARDINE,palace,UR,0.8795,NR,3.0000
68,2,44,311.4060,-299.4053,WO,2,1,BAYONET,power_plant,UR,1.0814,NR,3.0000
69,2,45,323.4611,-311.4585,WI,4,2,WINE,cathedral,R,0.8890,NR,3.0000
70,2,46,335.5187,-323.5178,WO,4,2,DAISY,patio,UR,1.0300,NR,3.0000
71,2,47,347.5741,-335.5721,WI,2,1,CHEESE,stage,UR,1.2679,NR,3.0000
72,2,48,359.6308,-347.6288,WO,4,2,DAMSEL,phone_booth,UR,1.1446,NR,3.0000
73,2,49,371.6877,-359.6861,WI,4,2,OWL,music_studio,UR,1.0539,NR,3.0000
74,2,50,383.7439,-371.7421,WO,2,1,TOWEL,badlands,UR,1.2606,NR,3.0000
75,2,51,395.8002,-383.7986,WI,4,2,ROPE,bakery,UR,1.1950,NR,3.0000
76,2,52,407.8563,-395.8552,WI,2,1,CAMEL,shoe_shop,UR,1.4700,NR,3.0000
77,2,53,419.9132,-407.9123,WO,2,1,CLOAK,corral,UR,1.6584,NR,3.0000
78,2,54,431.9685,-419.9674,WO,4,2,ROCKER,lido_deck,R,1.3077,NR,3.0000
79,2,55,444.0242,-432.0221,WI,2,1,THONG,lobby,UR,1.4741,NR,3.0000
80,2,56,456.0814,-444.0807,WO,4,2,FROG,hotel,UR,1.6476,NR,3.0000
81,2,57,468.1368,-456.1351,WI,4,2,VELVET,banquet_hall,R,1.2379,NR,3.0000
82,2,58,480.1934,-468.1913,WO,2,1,CANARY,ruin,UR,1.1575,NR,3.0000
83,2,59,492.2489,-480.2471,WI,4,2,RIFLE,bathroom,UR,1.4182,NR,3.0000
84,2,60,504.3052,-492.3037,WO,2,1,PIE,pavilion,R,2.0476,NR,3.0000
85,3,37,10.0021,1.9989,WI,2,1,RUDDER,hospital_room,UR,1.3023,NR,3.0000
86,3,38,22.0619,-10.0599,WI,4,1,SANDAL,dining_room,UR,1.6213,NR,3.0000
87,3,39,34.1208,-22.1192,WI,4,1,DIAMOND,supermarket,UR,1.5701,NR,3.0000
