index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0043,1.9980,WI,2,1,NEST,shopping_mall,UR,1.7164,NR,3.0000
2,1,2,22.0704,-10.0688,WO,2,1,ARMOR,driving_range,UR,1.4569,NR,3.0000
3,1,3,34.1322,-22.1302,WI,4,1,HELMET,archive,R,1.2742,NR,3.0000
4,1,4,46.1952,-34.1921,WO,4,1,TEETH,rope_bridge,UR,1.1787,NR,3.0000
5,1,5,58.2599,-46.2586,WI,4,1,BRACELET,museum,R,1.1670,NR,3.0000
6,1,6,70.3221,-58.3209,WO,4,1,WORM,canal,UR,1.7019,NR,3.0000
7,1,7,82.3845,-70.3838,WI,4,2,HELMET,archive,R,1.0211,NR,3.0000
8,1,8,94.4469,-82.4450,WI,2,1,ROPE,jail_cell,R,1.7441,NR,3.0000
9,1,9,106.5100,-94.5089,WO,4,1,HAMMER,igloo,R,1.6240,NR,3.0000
10,1,10,118.5729,-106.5712,WO,4,1,MEDAL,general_store,R,1.3821,NR,3.0000
11,1,11,130.6355,-118.6336,WI,4,1,BROWNIE,burial_chamber,UR,1.4588,NR,3.0000
12,1,12,142.6984,-130.6964,WI,2,1,PEARL,stable,UR,1.4028,NR,3.0000
13,1,13,154.7621,-142.7599,WI,4,1,YACHT,airplane_cabin,UR,1.1295,NR,3.0000
14,1,14,166.8255,-154.8233,WO,4,2,TEETH,rope_bridge,UR,0.9299,NR,3.0000
15,1,15,178.8892,-166.8877,WO,4,2,WORM,canal,UR,1.2046,NR,3.0000
16,1,16,190.9519,-178.9505,WO,2,1,HOOK,mountain,R,1.5291,NR,3.0000
17,1,17,203.0146,-191.0135,WI,4,1,GLOVE,kennel,UR,1.6226,NR,3.0000
18,1,18,215.0773,-203.0765,WO,4,2,HAMMER,igloo,UR,1.3879,NR,3.0000
19,1,19,227.1392,-215.1373,WI,2,1,QUARTER,brewery,UR,1.6345,NR,3.0000
20,1,20,239.2029,-227.2007,WI,4,2,BROWNIE,burial_chamber,UR,0.9538,NR,3.0000
21,1,21,251.2662,-239.2652,WO,4,1,TOBACCO,pavilion,UR,1.6691,NR,3.0000
22,1,22,263.3285,-251.3273,WO,2,1,KNIFE,chalet,UR,1.7318,NR,3.0000
23,1,23,275.3915,-263.3893,WO,2,1,ICICLE,castle,UR,1.5079,NR,3.0000
24,1,24,287.4549,-275.4530,WI,2,1,SHARK,music_studio,UR,1.1514,NR,3.0000
25,1,25,299.5187,-287.5165,WI,4,1,CROWN,music_store,UR,1.3859,NR,3.0000
26,1,26,311.5821,-299.5807,WO,2,1,ROSARY,ice_shelf,UR,1.2375,NR,3.0000
27,1,27,323.6449,-311.6432,WO,4,2,MEDAL,general_store,R,1.1295,NR,3.0000
28,1,28,335.7086,-323.7065,WI,4,1,CORAL,television_studio,UR,1.4049,NR,3.0000
29,1,29,347.7720,-335.7706,WO,4,1,GLOBE,crosswalk,UR,1.3147,NR,3.0000
30,1,30,359.8354,-347.8336,WI,4,2,YACHT,airplane_cabin,UR,0.9094,NR,3.0000
31,1,31,371.8987,-359.8969,WI,2,1,BATON,office,UR,1.3648,NR,3.0000
32,1,32,383.9616,-371.9602,WO,4,1,BONE,ruin,R,1.5292,NR,3.0000
33,1,33,396.0248,-384.0230,WI,4,2,CORAL,television_studio,UR,1.1427,NR,3.0000
34,1,34,408.0881,-396.0869,WI,4,2,GLOVE,kennel,R,2.1937,NR,3.0000
35,1,35,420.1514,-408.1485,WI,2,1,CUCUMBER,playroom,UR,1.2288,NR,3.0000
36,1,36,432.2157,-420.2148,WO,4,2,GLOBE,crosswalk,UR,0.9461,NR,3.0000
37,1,37,444.2781,-432.2764,WO,4,2,TOBACCO,pavilion,UR,0.8400,NR,3.0000
38,1,38,456.3414,-444.3399,WI,4,2,CROWN,music_store,UR,0.9199,NR,3.0000
39,1,39,468.4043,-456.4035,WO,2,1,BARREL,fire_station,R,1.7136,NR,3.0000
40,1,40,480.4672,-468.4653,WI,4,2,BRACELET,museum,R,0.8897,NR,3.0000
41,1,41,492.5306,-480.5290,WO,4,2,BONE,ruin,R,0.8380,NR,3.0000
42,1,42,504.5934,-492.5916,WO,2,1,BANDAGE,desert,UR,1.2111,NR,3.0000
43,2,19,10.0022,1.9988,WO,4,1,COFFEE,nuclear_power_plant,R,2.0699,NR,3.0000
