index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0042,1.9980,WI,4,1,EMPEROR,art_gallery,R,0.9762,NR,3.0000
2,1,2,22.0619,-10.0603,WO,2,1,BEAVER,butte,R,1.3094,NR,3.0000
3,1,3,34.1179,-22.1158,WI,2,1,PENCIL,butchers_shop,R,1.0347,NR,3.0000
4,1,4,46.1748,-34.1735,WO,2,1,BUTTER,fire_station,UR,1.2482,NR,3.0000
5,1,5,58.2304,-46.2286,WO,4,1,FIRE,fishpond,R,1.2282,NR,3.0000
6,1,6,70.2866,-58.2856,WO,4,1,ANCHOR,bullring,UR,1.2920,NR,3.0000
7,1,7,82.3419,-70.3412,WI,2,1,HIGHWAY,hotel_room,R,1.2488,NR,3.0000
8,1,8,94.3970,-82.3948,WI,4,1,GARBAGE,bistro,UR,1.1187,NR,3.0000
9,1,9,106.4541,-94.4527,WI,2,1,PEARL,parking_garage,UR,1.1798,NR,3.0000
10,1,10,118.5099,-106.5087,WO,2,1,CUCUMBER,electrical_substation,UR,1.2338,NR,3.0000
11,1,11,130.5661,-118.5644,WI,4,1,PIE,candy_store,R,1.3510,NR,3.0000
12,1,12,142.6224,-130.6206,WI,4,2,GARBAGE,bistro,R,1.4780,NR,3.0000
13,1,13,154.6786,-142.6773,WO,4,1,SADDLE,bayou,UR,1.3784,NR,3.0000
14,1,14,166.7352,-154.7338,WO,4,1,CRADLE,crosswalk,R,1.6147,NR,3.0000
15,1,15,178.7915,-166.7906,WI,2,1,OMELET,orchestra_pit,R,1.5821,NR,3.0000
16,1,16,190.8474,-178.8466,WO,4,2,FIRE,fishpond,R,1.5163,NR,3.0000
17,1,17,202.9027,-190.9008,WO,4,2,CRADLE,crosswalk,R,1.4162,NR,3.0000
18,1,18,214.9591,-202.9577,WI,4,1,BANANA,kindergarden_classroom,R,1.5832,NR,3.0000
19,1,19,227.0156,-215.0140,WO,4,2,ANCHOR,bullring,UR,1.6787,NR,3.0000
20,1,20,239.0719,-227.0698,WI,2,1,BENCH,riding_arena,R,1.8206,NR,3.0000
21,1,21,251.1291,-239.1280,WI,4,1,VELVET,dining_room,R,1.4168,NR,3.0000
22,1,22,263.1847,-251.1831,WO,4,1,ACROBAT,palace,UR,1.5901,NR,3.0000
23,1,23,275.2410,-263.2396,WO,4,1,YACHT,field_wild,UR,1.8054,NR,3.0000
24,1,24,287.2975,-275.2965,WI,4,1,PAN,banquet_hall,R,1.5942,NR,3.0000
25,1,25,299.3532,-287.3515,WO,4,2,SADDLE,bayou,R,1.4794,NR,3.0000
26,1,26,311.4102,-299.4090,WI,4,2,EMPEROR,art_gallery,R,1.0121,NR,3.0000
27,1,27,323.4661,-311.4651,WO,2,1,ARMOR,ruin,R,1.4664,NR,3.0000
28,1,28,335.5216,-323.5199,WI,4,2,BANANA,kindergarden_classroom,R,1.1767,NR,3.0000
29,1,29,347.5788,-335.5776,WO,2,1,RING,balcony,UR,1.8293,NR,3.0000
30,1,30,359.6346,-347.6336,WO,2,1,QUILT,moat,R,1.6041,NR,3.0000
31,1,31,371.6908,-359.6894,WO,4,1,BAYONET,carrousel,UR,1.8587,NR,3.0000
32,1,32,383.7470,-371.7458,WI,4,2,VELVET,dining_room,R,0.9266,NR,3.0000
33,1,33,395.8027,-383.8007,WO,4,2,ACROBAT,palace,R,1.7395,NR,3.0000
34,1,34,407.8599,-395.8587,WI,4,2,PIE,candy_store,R,1.2260,NR,3.0000
35,1,35,419.9160,-407.9149,WI,2,1,BROOM,synagogue,R,1.6067,NR,3.0000
36,1,36,431.9724,-419.9704,WI,4,1,WRENCH,bazaar,UR,1.5643,NR,3.0000
37,1,37,444.0294,-432.0272,WO,2,1,BONE,patio,R,1.7073,NR,3.0000
38,1,38,456.0864,-444.0856,WI,4,2,PAN,banquet_hall,R,0.9042,NR,3.0000
39,1,39,468.1419,-456.1408,WI,4,2,WRENCH,bazaar,UR,1.9093,NR,3.0000
40,1,40,480.1977,-468.1970,WO,4,2,BAYONET,carrousel,UR,1.4043,NR,3.0000
41,1,41,492.2538,-480.2524,WO,4,2,YACHT,field_wild,UR,1.1203,NR,3.0000
42,1,42,504.3101,-492.3083,WI,2,1,FORK,engine_room,UR,1.4321,NR,3.0000
43,2,19,10.0016,2.0005,WI,4,1,CLAM,lobby,UR,2.3062,NR,3.0000
44,2,20,22.0614,-10.0605,WO,4,1,SALAD,athletic_field,R,1.2179,R,5.8998
45,2,21,34.1191,-22.1169,WO,2,1,KNIFE,excavation,R,1.7997,NR,3.0000
46,2,22,46.1774,-34.1761,WO,2,1,TYPEWRITER,dock,R,1.2924,NR,3.0000
47,2,23,58.2351,-46.2333,WI,4,1,DOUGHNUT,cafeteria,R,1.2179,NR,3.0000
48,2,24,70.2937,-58.2921,WI,2,1,FLASK,bathroom,R,1.8642,NR,3.0000
49,2,25,82.3517,-70.3505,WO,4,1,ACCORDIAN,basketball_court,UR,1.4050,NR,3.0000
50,2,26,94.4098,-82.4087,WO,2,1,MAP,barn,R,1.2195,NR,3.0000
51,2,27,106.4673,-94.4657,WI,4,2,DOUGHNUT,cafeteria,R,0.8790,NR,3.0000
52,2,28,118.5258,-106.5237,WO,4,2,ACCORDIAN,basketball_court,UR,1.0857,NR,3.0000
53,2,29,130.5847,-118.5826,WO,4,1,STORK,bridge,R,1.8026,NR,3.0000
54,2,30,142.6432,-130.6409,WI,4,1,SHOWER,throne_room,UR,1.5199,NR,3.0000
