index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0038,1.4977,place,outdoor,NR,0,999.0000,outdoor,1,0.7247
2,1,2,13.8622,1.1387,place,indoor,NR,0,999.0000,indoor,1,0.8925
3,1,3,15.0305,1.4705,place,outdoor,NR,0,999.0000,outdoor,1,0.9223
4,1,4,16.5314,1.4688,place,indoor,NR,0,999.0000,indoor,1,0.4910
5,1,5,18.0308,1.4697,place,indoor,NR,0,999.0000,indoor,1,0.7544
6,1,6,19.5322,1.4687,place,outdoor,NR,0,999.0000,outdoor,1,0.6434
7,1,7,21.0330,1.4675,place,outdoor,NR,0,999.0000,outdoor,1,0.8213
8,1,8,22.5336,1.4670,place,indoor,NR,0,999.0000,indoor,1,0.9489
9,1,9,24.0348,1.4658,place,outdoor,NR,0,999.0000,outdoor,1,0.4090
10,1,10,25.5355,1.4655,place,indoor,NR,0,999.0000,indoor,1,0.6711
11,1,11,27.0442,10.4583,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5526,1.4475,face,male,NR,0,999.0000,male,1,0.5095
13,1,13,39.0511,1.4494,face,male,NR,0,999.0000,male,1,0.2323
14,1,14,40.5380,1.4628,face,female,NR,0,999.0000,female,1,0.2586
15,1,15,42.0382,1.4619,face,male,NR,0,999.0000,male,1,0.2946
16,1,16,43.5381,1.4629,face,female,NR,0,999.0000,female,1,0.1585
17,1,17,45.0393,1.4612,face,female,NR,0,999.0000,female,1,0.6269
18,1,18,46.5400,1.4614,face,male,NR,0,999.0000,male,1,0.2542
19,1,19,48.0405,1.4605,face,male,NR,0,999.0000,male,1,0.4761
20,1,20,49.5415,1.4596,face,female,NR,0,999.0000,female,1,0.2680
21,1,21,51.0419,1.4594,face,female,NR,0,999.0000,female,1,0.4131
22,1,22,52.5608,10.4413,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0622,1.4393,face,male,NR,0,999.0000,male,1,0.7574
24,1,24,64.5622,1.4387,face,female,NR,0,999.0000,female,1,0.5739
25,1,25,66.0440,1.4570,face,female,NR,0,999.0000,female,1,0.3726
26,1,26,67.5438,1.4574,face,male,NR,0,999.0000,male,1,0.1788
27,1,27,69.0458,1.4550,face,female,NR,0,999.0000,female,1,0.1356
28,1,28,70.5452,1.4555,face,male,NR,0,999.0000,male,1,0.0939
29,1,29,72.0461,1.4541,face,female,NR,0,999.0000,female,1,0.0994
30,1,30,73.5463,1.4539,face,male,NR,0,999.0000,male,1,0.0482
31,1,31,75.0471,1.4539,face,female,NR,0,999.0000,female,1,0.0629
32,1,32,76.5484,1.4525,face,male,NR,0,999.0000,male,1,0.0118
33,1,33,78.0614,10.4392,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5704,1.4315,object,manmade,NR,0,999.0000,manmade,1,0.6515
35,1,35,90.0726,1.4287,object,manmade,NR,0,999.0000,manmade,1,0.3560
36,1,36,91.5508,1.4503,object,natural,NR,0,999.0000,natural,1,0.1665
