index,run,trial,onset,duration,cond,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,ISIresp,ISIacc,ISIaccSpec,ISIrespRT
1,1,1,12.0256,11.6875,TI_4,threat,0,BUCKET,ice_cream_parlor,F,M,MI,1.0540,NR,NR,NR,999.0000
2,1,2,23.7428,9.9112,F,threat,0,WALNUT,foil,F,CR,CR,0.7654,NR,NR,NR,999.0000
3,1,3,33.6924,10.0979,TI_4,threat,0,SCREWDRIVER,music_studio,F,M,MI,0.5751,NR,NR,NR,999.0000
4,1,4,43.8194,10.0967,TO_2,threat,0,CHOCOLATE,islet,TI,SM,SMO_Hi,0.9322,NR,NR,NR,999.0000
5,1,5,53.9443,9.1253,TI_4,threat,0,OTTER,bowling_alley,F,M,MI,1.2126,NR,NR,NR,999.0000
6,1,6,63.0988,9.1023,F,threat,0,TOBACCO,foil,TO,FA,FAO_Hi,1.5714,NR,NR,NR,999.0000
7,1,7,72.2297,9.1166,TO_2,threat,0,UMBRELLA,basketball_court,F,M,MI,1.0124,NR,NR,NR,999.0000
8,1,8,81.3750,9.3924,TO_4,threat,0,BEAVER,oil_refinery,TI,SM,SMO_Hi,1.0412,NR,NR,NR,999.0000
9,1,9,90.7967,9.8958,F,threat,0,SHELL,foil,TI,FA,FAI_Hi,0.8032,NR,NR,NR,999.0000
10,1,10,100.7215,10.5536,TI_2,threat,0,CAGE,television_studio,TI,H,HI_Hi,1.0771,NR,NR,NR,999.0000
11,1,11,111.3034,11.3382,F,threat,0,BIBLE,foil,F,CR,CR,1.7431,NR,NR,NR,999.0000
12,1,12,122.6711,11.9419,TI_2,threat,0,WHEAT,aquarium,TI,H,HI_Hi,1.0612,NR,NR,NR,999.0000
13,1,13,134.6417,10.5699,F,threat,0,WORM,foil,TO,FA,FAO_Lo,0.8306,NR,NR,NR,999.0000
14,1,14,145.2402,12.3304,TO_4,threat,0,SHARK,canal,F,M,MI,1.7715,NR,NR,NR,999.0000
15,1,15,157.5990,11.1874,TO_2,threat,0,MAP,general_store,F,M,MI,1.8432,NR,NR,NR,999.0000
16,1,16,168.8154,9.1781,TO_2,threat,0,WRENCH,greenhouse,TI,SM,SMO_Hi,0.9806,NR,NR,NR,999.0000
