index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0039,1.9983,WO,4,1,TYPEWRITER,forest_path,UR,1.6217,NR,3.0000
2,1,2,22.0660,-10.0650,WO,2,1,TIGER,hotel,R,1.1110,NR,3.0000
3,1,3,34.1216,-22.1206,WI,4,1,RACQUET,archive,UR,1.3175,NR,3.0000
4,1,4,46.1784,-34.1773,WO,4,1,SCORPION,fire_escape,UR,1.5083,NR,3.0000
5,1,5,58.2361,-46.2342,WI,4,1,SCISSORS,volleyball_court,UR,1.5859,NR,3.0000
6,1,6,70.2940,-58.2916,WO,4,1,BABY,aqueduct,R,1.3580,NR,3.0000
7,1,7,82.3530,-70.3508,WI,2,1,TROLLEY,bus_interior,R,1.3312,NR,3.0000
8,1,8,94.4114,-82.4103,WO,4,1,BRACELET,inn,R,1.1727,NR,3.0000
9,1,9,106.4687,-94.4679,WI,4,1,CLOAK,stable,R,1.3150,NR,3.0000
10,1,10,118.5262,-106.5252,WO,2,1,LAMB,forest_needleleaf,R,1.0228,NR,3.0000
11,1,11,130.5837,-118.5821,WI,4,1,HOOK,diner,R,1.9634,NR,3.0000
12,1,12,142.6418,-130.6398,WO,4,2,BRACELET,inn,R,1.6085,NR,3.0000
13,1,13,154.7001,-142.6988,WI,2,1,BAYONET,ice_cream_parlor,UR,1.4627,NR,3.0000
14,1,14,166.7578,-154.7569,WI,4,1,STAPLER,art_studio,R,1.6754,NR,3.0000
15,1,15,178.8154,-166.8134,WI,2,1,QUARTER,natural_history_museum,UR,1.2564,NR,3.0000
16,1,16,190.8737,-178.8723,WO,4,2,TYPEWRITER,forest_path,R,1.3677,NR,3.0000
17,1,17,202.9318,-190.9298,WI,4,2,SCISSORS,volleyball_court,R,1.5721,NR,3.0000
18,1,18,214.9906,-202.9891,WI,4,2,STAPLER,art_studio,R,1.4354,NR,3.0000
19,1,19,227.0482,-215.0462,WI,4,1,SAIL,attic,R,1.5947,NR,3.0000
20,1,20,239.1068,-227.1056,WO,2,1,STOOL,field_cultivated,UR,1.2968,NR,3.0000
21,1,21,251.1642,-239.1628,WO,2,1,SHEEP,plaza,R,2.3807,NR,3.0000
22,1,22,263.2225,-251.2217,WO,4,1,WORM,fire_station,R,1.5196,NR,3.0000
23,1,23,275.2797,-263.2788,WI,4,2,CLOAK,stable,R,1.8650,NR,3.0000
24,1,24,287.3368,-275.3355,WO,4,1,BARREL,promenade_deck,R,2.3490,NR,3.0000
25,1,25,299.3952,-287.3936,WO,2,1,TULIP,bridge,UR,2.8445,NR,3.0000
26,1,26,311.4531,-299.4504,WI,4,2,HOOK,diner,R,1.3926,NR,3.0000
27,1,27,323.5131,-311.5115,WO,4,2,SCORPION,fire_escape,R,1.4569,NR,3.0000
28,1,28,335.5712,-323.5704,WO,4,2,WORM,fire_station,R,0.9375,NR,3.0000
29,1,29,347.6281,-335.6273,WI,2,1,PIANO,ice_skating_rink,UR,1.7038,NR,3.0000
30,1,30,359.6852,-347.6843,WO,4,2,BABY,aqueduct,R,1.6204,NR,3.0000
31,1,31,371.7427,-359.7413,WI,2,1,BATON,laundromat,UR,1.7483,NR,3.0000
32,1,32,383.8010,-371.7997,WI,4,1,FOX,playroom,UR,1.6636,NR,3.0000
33,1,33,395.8587,-383.8574,WO,4,1,CANDLE,dock,UR,1.4055,NR,3.0000
34,1,34,407.9165,-395.9150,WI,4,2,RACQUET,archive,UR,1.5325,NR,3.0000
35,1,35,419.9749,-407.9733,WI,4,2,SAIL,attic,R,2.0333,NR,3.0000
36,1,36,432.0331,-420.0319,WO,2,1,WHIP,islet,UR,1.6004,NR,3.0000
37,1,37,444.0915,-432.0902,WI,2,1,CAMEL,fastfood_restaurant,UR,1.9639,NR,3.0000
38,1,38,456.1493,-444.1476,WO,2,1,RUDDER,electrical_substation,UR,1.7786,NR,3.0000
39,1,39,468.2072,-456.2052,WI,4,2,FOX,playroom,R,1.4954,NR,3.0000
40,1,40,480.2665,-468.2644,WO,4,2,BARREL,promenade_deck,R,1.5179,NR,3.0000
41,1,41,492.3253,-480.3234,WO,4,2,CANDLE,dock,R,1.3711,NR,3.0000
42,1,42,504.3844,-492.3821,WI,2,1,ORANGE,beauty_salon,UR,1.6964,NR,3.0000
43,2,19,10.0015,2.0005,WI,2,1,CHERRY,shopping_mall,R,1.6289,NR,3.0000
44,2,20,22.0578,-10.0560,WO,4,1,MEDAL,ruin,R,1.4898,NR,3.0000
45,2,21,34.1131,-22.1109,WI,2,1,WALRUS,ball_pit,UR,1.7069,NR,3.0000
46,2,22,46.1673,-34.1663,WO,4,1,NOODLE,canal,UR,1.9457,NR,3.0000
47,2,23,58.2209,-46.2182,WI,2,1,PAN,theater,R,1.9599,NR,3.0000
48,2,24,70.2756,-58.2733,WI,4,1,EAGLE,riding_arena,R,2.0128,NR,3.0000
49,2,25,82.3298,-70.3287,WO,4,1,LAMP,greenhouse,R,1.1302,NR,3.0000
50,2,26,94.3838,-82.3824,WO,4,1,SUNBURN,railroad_track,UR,1.6553,NR,3.0000
51,2,27,106.4373,-94.4354,WO,4,2,MEDAL,ruin,R,1.2233,R,7.5781
52,2,28,118.4917,-106.4904,WI,4,2,EAGLE,riding_arena,R,1.5166,NR,3.0000
53,2,29,130.5452,-118.5430,WI,4,1,BANDAGE,cockpit,R,1.7524,NR,3.0000
54,2,30,142.5997,-130.5983,WO,4,1,BLANKET,pavilion,R,1.3906,NR,3.0000
55,2,31,154.6540,-142.6528,WI,2,1,SQUIRREL,car_interior,UR,1.8040,NR,3.0000
56,2,32,166.7073,-154.7059,WO,4,2,LAMP,greenhouse,R,1.1307,NR,3.0000
57,2,33,178.7617,-166.7608,WO,4,2,NOODLE,canal,R,1.7597,NR,3.0000
58,2,34,190.8148,-178.8137,WI,4,2,BANDAGE,cockpit,R,2.0136,NR,3.0000
59,2,35,202.8683,-190.8659,WI,4,1,DUST,athletic_field,R,1.1562,NR,3.0000
60,2,36,214.9234,-202.9215,WO,4,2,BLANKET,pavilion,R,1.1382,NR,3.0000
61,2,37,226.9775,-214.9760,WO,2,1,HAM,creek,R,0.7267,NR,3.0000
62,2,38,239.0318,-227.0305,WI,4,1,WRENCH,elevator,R,2.3167,NR,3.0000
63,2,39,251.0853,-239.0844,WO,4,2,SUNBURN,railroad_track,UR,2.7135,NR,3.0000
64,2,40,263.1384,-251.1366,WO,2,1,GORILLA,boardwalk,R,1.5203,NR,3.0000
65,2,41,275.1930,-263.1919,WO,4,1,LETTUCE,rice_paddy,R,0.9023,NR,3.0000
66,2,42,287.2463,-275.2443,WI,4,1,STOMACH,closet,R,1.2989,NR,3.0000
67,2,43,299.3010,-287.3003,WI,4,1,CHOCOLATE,assembly_line,R,2.3600,NR,3.0000
68,2,44,311.3539,-299.3521,WI,4,2,DUST,athletic_field,R,2.4387,NR,3.0000
69,2,45,323.4080,-311.4061,WO,2,1,MEDICINE,beach,UR,1.5323,NR,3.0000
70,2,46,335.4625,-323.4606,WI,4,2,WRENCH,elevator,R,1.0025,NR,3.0000
71,2,47,347.5165,-335.5135,WO,4,1,ROCK,hangar,R,2.2790,NR,3.0000
72,2,48,359.5722,-347.5715,WI,4,2,STOMACH,closet,NR,999.0000,R,3.0888
73,2,49,371.6251,-359.6241,WI,2,1,EMPEROR,bakery,R,2.2915,NR,3.0000
74,2,50,383.6785,-371.6777,WI,2,1,SOCK,bedroom,R,1.3299,NR,3.0000
75,2,51,395.7317,-383.7301,WO,2,1,ROPE,basketball_court,R,1.1991,NR,3.0000
76,2,52,407.7857,-395.7849,WI,4,1,MOON,office,R,1.4682,NR,3.0000
77,2,53,419.8394,-407.8372,WI,4,2,MOON,office,R,1.4911,NR,3.0000
78,2,54,431.8937,-419.8918,WO,2,1,PEDAL,campsite,R,2.2640,NR,3.0000
79,2,55,443.9480,-431.9459,WO,4,2,ROCK,hangar,R,2.0295,NR,3.0000
80,2,56,456.0030,-444.0009,WO,2,1,TEETH,bayou,R,1.2038,NR,3.0000
81,2,57,468.0578,-456.0557,WI,2,1,POWDER,baggage_claim,R,2.1283,NR,3.0000
82,2,58,480.1127,-468.1115,WI,4,2,CHOCOLATE,assembly_line,R,1.0319,NR,3.0000
