index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0044,1.9977,WI,4,1,KNIFE,jewelry_shop,UR,0.8585,NR,3.0000
2,1,2,22.0659,-10.0644,WO,4,1,SNAIL,campsite,R,1.6079,NR,3.0000
3,1,3,34.1218,-22.1203,WI,4,1,DOVE,music_store,UR,1.4141,NR,3.0000
4,1,4,46.1789,-34.1768,WO,2,1,OMELET,lido_deck,UR,1.1321,NR,3.0000
5,1,5,58.2366,-46.2355,WO,2,1,DETECTIVE,motel,UR,1.6062,NR,3.0000
6,1,6,70.2933,-58.2913,WI,2,1,PLUG,baggage_claim,UR,2.3462,NR,3.0000
7,1,7,82.3520,-70.3505,WI,2,1,CANE,dining_room,UR,1.8816,NR,3.0000
8,1,8,94.4092,-82.4082,WI,4,1,BAYONET,galley,UR,1.4399,UR,7.2551
9,1,9,106.4659,-94.4642,WO,4,1,BRACELET,picnic_area,UR,1.3418,UR,3.0818
10,1,10,118.5239,-106.5228,WI,4,1,HIGHWAY,natural_history_museum,UR,1.7641,NR,3.0000
11,1,11,130.5808,-118.5799,WI,4,2,BAYONET,galley,UR,2.5666,NR,3.0000
12,1,12,142.6378,-130.6370,WI,4,2,KNIFE,jewelry_shop,UR,1.6638,NR,3.0000
13,1,13,154.6945,-142.6926,WO,4,1,HAMMER,power_plant,R,2.1306,NR,3.0000
14,1,14,166.7523,-154.7503,WO,4,1,PYTHON,creek,R,1.6589,NR,3.0000
15,1,15,178.8108,-166.8090,WI,2,1,CHERRY,cloister,UR,1.6612,NR,3.0000
16,1,16,190.8684,-178.8677,WO,4,2,HAMMER,power_plant,R,1.0458,NR,3.0000
17,1,17,202.9256,-190.9243,WI,4,1,CAMERA,apse,R,1.3863,R,11.2205
18,1,18,214.9828,-202.9819,WO,4,2,PYTHON,creek,R,0.8136,R,3.1367
19,1,19,227.0395,-215.0386,WI,4,2,CAMERA,apse,R,0.8303,NR,3.0000
20,1,20,239.0967,-227.0954,WO,2,1,CEREAL,dam,UR,1.6710,UR,3.1773
21,1,21,251.1536,-239.1517,WI,4,2,HIGHWAY,natural_history_museum,UR,2.3132,NR,3.0000
22,1,22,263.2121,-251.2106,WO,4,2,BRACELET,picnic_area,UR,1.7893,NR,3.0000
23,1,23,275.2695,-263.2672,WO,2,1,APPLE,fire_escape,UR,1.6344,NR,3.0000
24,1,24,287.3275,-275.3247,WO,4,1,TIGER,field_wild,R,1.3324,NR,3.0000
25,1,25,299.3866,-287.3852,WI,4,1,GLOVE,dentists_office,R,1.0318,NR,3.0000
26,1,26,311.4442,-299.4427,WO,2,1,NEEDLE,beach,UR,2.1648,NR,3.0000
27,1,27,323.5023,-311.5014,WO,4,2,TIGER,field_wild,R,1.3188,NR,3.0000
28,1,28,335.5592,-323.5580,WI,2,1,KEG,museum,UR,1.6273,NR,3.0000
29,1,29,347.6167,-335.6144,WI,4,2,DOVE,music_store,UR,1.8093,NR,3.0000
30,1,30,359.6751,-347.6732,WI,2,1,BROOM,classroom,R,1.4647,NR,3.0000
31,1,31,371.7331,-359.7316,WO,2,1,BELL,igloo,UR,2.1996,NR,3.0000
32,1,32,383.7916,-371.7894,WO,4,1,PASSPORT,canyon,R,1.7645,R,9.3057
33,1,33,395.8498,-383.8487,WI,4,1,DIAMOND,bazaar,UR,2.1770,NR,3.0000
34,1,34,407.9070,-395.9051,WO,2,1,JACKET,baseball_field,UR,1.4753,NR,3.0000
35,1,35,419.9657,-407.9640,WI,2,1,CROWN,bakery,UR,1.6539,NR,3.0000
36,1,36,432.0234,-420.0212,WI,4,2,GLOVE,dentists_office,R,1.3679,NR,3.0000
37,1,37,444.0821,-432.0808,WI,2,1,MUFFIN,cafeteria,R,1.3766,NR,3.0000
38,1,38,456.1396,-444.1387,WO,4,2,SNAIL,campsite,R,1.1343,NR,3.0000
39,1,39,468.1966,-456.1958,WO,4,2,PASSPORT,canyon,R,1.1645,NR,3.0000
40,1,40,480.2540,-468.2527,WO,4,1,UMBRELLA,ice_shelf,UR,1.3470,NR,3.0000
41,1,41,492.3117,-480.3107,WI,4,2,DIAMOND,bazaar,UR,1.6544,NR,3.0000
42,1,42,504.3694,-492.3680,WO,4,2,UMBRELLA,ice_shelf,UR,1.3243,UR,3.4557
43,2,19,10.0018,1.9994,WO,2,1,CAMEL,amphitheater,UR,1.8199,NR,3.0000
44,2,20,22.0651,-10.0629,WI,4,1,ACROBAT,burial_chamber,UR,1.4176,NR,3.0000
45,2,21,34.1276,-22.1255,WI,2,1,WOLF,assembly_line,UR,1.7989,NR,3.0000
46,2,22,46.1891,-34.1870,WI,4,1,SPATULA,operating_room,R,1.7803,NR,3.0000
47,2,23,58.2506,-46.2491,WO,4,1,PENCIL,hill,UR,1.5281,NR,3.0000
48,2,24,70.3119,-58.3108,WO,4,1,ARMOR,orchard,UR,2.6109,NR,3.0000
49,2,25,82.3724,-70.3704,WI,2,1,HAM,beauty_salon,UR,1.3693,NR,3.0000
50,2,26,94.4343,-82.4328,WI,4,1,MONKEY,swimming_pool,NR,1.4949,NR,3.0000
51,2,27,106.4956,-94.4942,WO,4,1,SCORPION,park,NR,999.0000,UR,3.3718
52,2,28,118.5563,-106.5546,WI,2,1,LIGHTNING,art_gallery,R,0.9793,NR,3.0000
53,2,29,130.6175,-118.6166,WO,2,1,OPIUM,forest_needleleaf,UR,1.2440,NR,3.0000
54,2,30,142.6781,-130.6769,WO,2,1,CHICKEN,moat,UR,1.7051,NR,3.0000
55,2,31,154.7388,-142.7365,WI,4,1,SEAL,reception,UR,1.6632,NR,3.0000
56,2,32,166.8006,-154.7986,WI,2,1,SOUP,florist_shop,UR,1.8635,NR,3.0000
57,2,33,178.8620,-166.8601,WO,4,1,ROSARY,fountain,R,2.1256,NR,3.0000
58,2,34,190.9240,-178.9207,WI,2,1,POTATO,shoe_shop,UR,2.1957,NR,3.0000
59,2,35,202.9868,-190.9847,WO,4,1,KALE,lighthouse,UR,2.1272,NR,3.0000
60,2,36,215.0489,-203.0479,WI,4,2,SEAL,reception,UR,1.7236,NR,3.0000
61,2,37,227.1095,-215.1083,WO,4,1,RACQUET,electrical_substation,UR,2.1698,NR,3.0000
62,2,38,239.1703,-227.1696,WO,4,2,KALE,lighthouse,UR,1.6219,NR,3.0000
63,2,39,251.2309,-239.2301,WI,4,1,CLOAK,sauna,UR,2.2281,NR,3.0000
64,2,40,263.2915,-251.2902,WO,2,1,CAGE,mountain_snowy,UR,2.3228,NR,3.0000
65,2,41,275.3528,-263.3508,WO,2,1,NECKLACE,highway,UR,1.8332,NR,3.0000
66,2,42,287.4144,-275.4126,WO,4,2,ARMOR,orchard,UR,1.9578,NR,3.0000
67,2,43,299.4761,-287.4752,WI,4,2,SPATULA,operating_room,R,1.5050,NR,3.0000
68,2,44,311.5373,-299.5353,WI,4,1,LION,art_studio,R,2.4108,NR,3.0000
69,2,45,323.5987,-311.5964,WO,2,1,TABLE,badlands,R,2.0772,NR,3.0000
70,2,46,335.6612,-323.6590,WI,4,2,MONKEY,swimming_pool,UR,1.5085,NR,3.0000
71,2,47,347.7231,-335.7212,WI,4,1,FIDDLE,courtroom,R,1.6194,NR,3.0000
72,2,48,359.7845,-347.7827,WO,4,2,ROSARY,fountain,R,1.6332,NR,3.0000
73,2,49,371.8464,-359.8449,WO,4,2,PENCIL,hill,R,1.5777,NR,3.0000
74,2,50,383.9077,-371.9062,WO,2,1,TROLLEY,inn,UR,1.7961,NR,3.0000
75,2,51,395.9694,-383.9687,WI,2,1,GLOBE,auto_factory,UR,2.2728,NR,3.0000
76,2,52,408.0298,-396.0285,WI,4,2,ACROBAT,burial_chamber,UR,1.8746,NR,3.0000
77,2,53,420.0909,-408.0890,WO,4,1,LANTERN,river,UR,1.8364,NR,3.0000
78,2,54,432.1523,-420.1514,WI,4,2,CLOAK,sauna,UR,1.6911,NR,3.0000
79,2,55,444.2132,-432.2124,WO,4,2,RACQUET,electrical_substation,UR,2.2535,NR,3.0000
80,2,56,456.2742,-444.2724,WI,4,2,LION,art_studio,R,1.7140,NR,3.0000
81,2,57,468.3358,-456.3337,WI,2,1,SOOT,biology_laboratory,R,1.9764,NR,3.0000
82,2,58,480.3979,-468.3968,WO,4,2,SCORPION,park,UR,2.0126,NR,3.0000
83,2,59,492.4587,-480.4566,WO,4,2,LANTERN,river,UR,1.8988,NR,3.0000
84,2,60,504.5207,-492.5187,WI,4,2,FIDDLE,courtroom,R,1.7061,NR,3.0000
85,3,37,10.0016,2.0007,WO,2,1,SALAD,balcony,R,1.5198,NR,3.0000
86,3,38,22.0617,-10.0602,WI,4,1,NEST,car_interior,UR,0.8609,NR,3.0000
87,3,39,34.1183,-22.1169,WO,4,1,SHARK,cemetery,UR,1.1054,NR,3.0000
